source,target,producer_overlap,same_branch,historical_share_corr,lag1_directed_corr,combined_strength,combined_signed
2017А,2166,0.0,0.0,0.351665844631172,0.21424964661367882,0.1054997533893516,0.0472740081450494
2162,2074,0.0,0.0,0.3505097213853011,0.07121589109368148,0.10515291641559034,0.037020877240936376
2074,2162,0.0,0.0,0.3505097213853011,0.3907374447872795,0.10515291641559034,0.035896663261389475
2165,2079,0.0,0.0,0.35026549738104573,0.41527024463773055,0.10507964921431372,0.0366140613629034
2079,2165,0.0,0.0,0.35026549738104573,-0.07822267627171507,0.10507964921431372,0.04080329707468476
2163,4398,0.0,0.0,0.3491313859764491,-0.4294921009109872,0.10473941579293473,0.03373989869204445
4398,2163,0.0,0.0,0.3491313859764491,-0.5437294039038603,0.10473941579293473,0.035121967968687384
2162,2033,0.0,0.0,-0.34711870395663014,-0.02137374597395313,0.10413561118698904,-0.036662717588609055
2033,2162,0.0,0.0,-0.34711870395663014,-0.10239652922746324,0.10413561118698904,-0.04408410471480469
2026,2017,0.0,0.0,0.3462066103341317,0.13502813355437326,0.1038619831002395,0.04727745071645643
2017,2026,0.0,0.0,0.3462066103341317,-0.08356733837261653,0.1038619831002395,0.034457819812534755
2697,2077,0.0,0.0,-0.3455606162967126,4.355060362211907e-19,0.10366818488901378,-0.03435115101894591
2077,2697,0.0,0.0,-0.3455606162967126,0.12219267436706238,0.10366818488901378,-0.05115305928786346
2697,2033,0.0,0.0,0.34218825837004424,-0.02440627963444579,0.10265647751101327,0.03401591496782874
2033,2697,0.0,0.0,0.34218825837004424,0.1263668899194418,0.10265647751101327,0.043457937708958595
2146,2162,0.0,0.0,-0.33925757113727145,0.3735791246607737,0.10177727134118143,-0.044045088236713256
2162,2146,0.0,0.0,-0.33925757113727145,0.6936949224394788,0.10177727134118143,-0.03583242383261859
2077,2146,0.0,0.0,0.3385375775229691,0.2504266540767563,0.10156127325689072,0.05011344452324052
2146,2077,0.0,0.0,0.3385375775229691,-0.29727850677366074,0.10156127325689072,0.04395161299851736
2074,2163,0.0,0.0,0.3378908599978852,0.2018940809176915,0.10136725799936556,0.034604331008304026
2163,2074,0.0,0.0,0.3378908599978852,-0.36900606515190815,0.10136725799936556,0.03265361936284193
2163,951,0.0,0.0,0.33762796227476105,-0.5858716376875964,0.10128838868242832,0.032628213046191915
951,2163,0.0,0.0,0.33762796227476105,0.051044242695702034,0.10128838868242832,0.03217173003555288
2015,2031,0.0,0.0,-0.33720178335875606,-0.08951186192276599,0.10116053500762681,-0.050271675429384016
